NumberOfOffers,Outcome,FirstWithdrawalAmount,MonthlyCost,CreditScore,Treatment,limit raise,new credit,car,caravan / camper,existing loan takeover,extra spending limit,home improvement,motorcycle,not speficied,other,"other, see explanation",remaining debt home,unknown
2,1,1919.75,381.77,745.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,7000.0,311.24,920.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,15593.0,509.11,833.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,154.11,996.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,149.07,1003.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,14250.0,499.34,879.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,8304.0,349.0,910.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,5000.0,200.0,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,2705.0,67.56,979.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,15000.0,344.04,1039.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,20158.0,610.93,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5383.0,106.46,896.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,200.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,7000.0,299.55,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,183.39,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,35000.0,356.38,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1331.0,199.14,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,10331.0,330.92,962.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,50.0,400.64,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,152.82,929.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,2800.0,486.55,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7.0,148.72,875.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,6000.0,183.39,988.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,17500.0,397.59,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5000.0,199.14,1027.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,344.89,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,10000.0,302.21,1025.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,12300.0,130.94,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6,0,15348.0,254.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,4557.0,689.02,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,15000.0,344.04,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,250.0,984.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,55000.0,575.26,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,250.0,901.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,500.0,200.0,891.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,10200.0,108.59,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,30000.0,313.78,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,48000.0,502.05,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,30000.0,305.47,899.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,11125.0,275.0,813.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,5000.0,150.0,1039.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,1,10000.0,300.07,889.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7000.0,165.4,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,40000.0,407.29,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,3749.75,157.59,1000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,10000.0,106.46,835.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,5000.0,63.0,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,2640.0,305.47,945.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25000.0,745.88,1004.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,20000.0,205.49,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,3431.0,154.11,813.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5000.0,149.93,1067.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,154.11,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,320.0,56.3,768.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,200.0,1059.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,22665.06,305.47,705.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,7000.0,165.4,680.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,7000.0,311.24,869.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,500.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,11000.0,348.05,872.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,950.0,78.82,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,259.03,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5117.69,186.99,924.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,5000.0,113.99,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,232.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,830.54,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,19923.0,560.02,992.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8304.0,200.0,1071.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,9500.0,150.0,883.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,444.96,941.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,152.82,997.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,6000.0,67.56,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1500.0,250.0,1007.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,140.0,899.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,5000.0,199.14,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,152.0,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,17000.0,174.66,862.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,957.0,165.4,901.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,316.3,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,14000.0,399.63,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,821.0,152.82,872.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,35000.0,356.38,965.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5,1,9679.0,348.92,1037.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,50000.0,509.11,1000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,3731.9,285.1,781.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,17200.0,176.72,825.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5096.76,70.94,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,35000.0,356.38,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,39960.0,663.88,963.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,962.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,12000.0,326.75,897.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,35000.0,801.24,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,31950.0,356.38,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,16000.0,474.62,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,5000.0,222.31,895.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,400.0,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,300.07,926.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,40000.0,407.29,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,18000.0,1034.5,904.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4282.0,478.05,921.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,35000.0,522.97,870.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5500.0,198.66,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,18000.0,189.1,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,15000.0,340.8,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,25000.0,254.56,768.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,3400.0,198.49,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,8304.0,356.38,872.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5500.0,168.1,694.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,8304.0,241.63,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,0,5642.68,325.33,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,6000.0,517.27,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,7000.0,337.79,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,4500.0,200.0,784.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,273.28,1031.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,50000.0,509.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10094.0,346.2,900.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,9949.0,783.14,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,4523.0,407.29,860.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,8304.0,350.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,60.0,1049.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,13490.0,174.66,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,616.03,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,152.82,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,1,6500.0,221.24,893.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,8304.0,325.83,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,7000.0,213.95,983.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,13500.0,149.44,659.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,30000.0,1054.11,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5000.0,222.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,12500.0,375.09,936.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,35000.0,792.17,1052.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,192.0,431.73,998.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,15620.8,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,431.05,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,0,19000.0,199.61,899.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,15000.0,444.96,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,4836.0,174.66,995.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,9143.0,195.21,867.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,150.0,889.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8000.0,250.86,700.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,444.96,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,10300.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,10000.0,292.56,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,280.0,194.18,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,250.0,854.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,20000.0,205.49,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,5000.0,291.87,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,3482.0,882.7,977.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,12711.0,246.58,955.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,340.8,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,1,13860.0,712.76,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,10000.0,108.81,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,108.81,988.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,5500.0,149.49,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,14301.0,285.1,796.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,40000.0,418.37,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,5000.0,347.54,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,11000.0,256.1,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,10000.0,477.0,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,8304.0,90.08,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,10276.0,205.49,853.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5790.0,168.5,863.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,17500.0,183.85,919.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3,0,15000.0,328.31,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,339.0,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5500.0,150.44,1050.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,285.1,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,230.66,899.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,5000.0,241.28,883.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,444.96,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,230.66,933.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,75000.0,763.67,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,8304.0,56.0,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,10000.0,300.07,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,0,8000.0,298.17,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,11500.0,122.43,969.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,22000.0,231.13,867.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,30000.0,305.47,824.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,18131.0,254.56,902.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1,26.0,318.07,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,2081.79,100.08,767.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,0,5000.0,199.14,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,18000.0,184.94,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8304.0,500.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,5000.0,186.35,853.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,25000.0,254.56,899.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,7000.0,300.0,947.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,32045.0,407.29,828.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,5000.0,222.31,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,10000.0,106.46,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,15000.0,157.59,1022.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,25000.0,613.17,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,8304.0,450.0,899.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,3000.0,200.0,899.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,15000.0,340.8,1000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,5500.0,304.94,803.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5203.84,254.56,676.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8200.0,99.73,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,8304.0,200.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,20000.0,205.49,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,45000.0,499.41,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,4043.64,67.56,868.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8304.0,201.6,899.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,7039.0,417.47,756.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,9500.0,300.07,1049.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,0,27000.0,274.92,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7000.0,570.21,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,3999.76,286.4,866.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,8000.0,743.3,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,200.0,1110.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,18000.0,199.89,894.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,23000.0,499.37,777.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,0,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,21000.0,215.76,817.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,300.07,980.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,35000.0,401.01,966.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,10000.0,106.46,883.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,400.0,899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1799.0,417.47,905.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,317.94,244.84,884.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,15000.0,154.11,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,13500.0,585.48,953.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,249.58,926.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8304.0,125.0,951.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,7000.0,119.69,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,3797.0,152.82,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,700.0,458.2,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,12000.0,127.75,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,5000.0,130.0,1080.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,1,10000.0,239.7,1015.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1306.34,486.36,792.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3,1,1365.57,75.58,835.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4,0,8304.0,320.0,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5000.0,113.99,899.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,16000.0,363.52,979.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,800.0,345.16,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,75000.0,763.67,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,20000.0,454.39,899.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,8304.0,300.0,1035.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,9719.91,282.4,953.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,15000.0,444.96,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,200.0,899.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,25000.0,565.83,961.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,15000.0,174.51,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8304.0,350.0,800.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,13000.0,299.85,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,15883.0,254.56,901.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,10000.0,108.81,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,4461.0,590.57,788.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,5500.0,522.97,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8484.15,261.48,926.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,0,8304.0,157.59,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,5000.0,199.14,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,11800.0,254.56,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,25000.0,261.48,980.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,24.21,60.81,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,30000.0,305.47,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,8495.0,154.11,964.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,8304.0,384.38,811.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,79.0,315.65,905.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,85.0,986.81,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,8268.0,483.93,778.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,6500.0,450.0,899.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,1,266.0,491.59,957.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,7500.0,195.35,656.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,404.0,763.67,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,10000.0,392.72,1108.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,8304.0,250.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,24460.0,261.48,1002.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,7000.0,78.82,899.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,75000.0,763.67,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,18000.0,408.95,796.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,1,8304.0,217.81,867.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,4633.0,106.46,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,10000.0,246.69,899.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,300.0,167.47,899.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1,7500.0,189.03,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,5000.0,56.3,899.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,7000.0,203.72,938.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,8304.0,485.0,899.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,0,3592.0,149.04,899.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,15000.0,261.48,899.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,6000.0,150.09,899.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,30000.0,305.47,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,5000.0,199.14,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,10000.0,439.07,993.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,10000.0,106.46,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,6500.0,198.67,982.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,1,25000.0,261.48,1015.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2,0,303.69,204.86,899.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,5465.37,344.04,896.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,30000.0,776.01,743.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,10000.0,578.17,899.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,15000.0,444.96,1030.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,8000.0,196.26,1002.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4,1,25000.0,273.28,806.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,13185.0,444.96,923.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5015.0,386.6,930.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1,1,5000.0,200.0,800.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,7501.0,162.84,899.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
